 DATE ,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2021.11.03,1.1577,1.16161,1.15621,1.16131,69529,0,0
2021.11.04,1.1611,1.16162,1.15284,1.15539,65259,0,0
2021.11.05,1.15537,1.1573,1.15134,1.15665,68123,0,0
2021.11.08,1.15597,1.1595,1.15503,1.15864,54555,0,0
2021.11.09,1.1584,1.16086,1.15697,1.15929,67294,0,0
2021.11.10,1.15908,1.15953,1.14756,1.14783,85955,0,0
2021.11.11,1.14774,1.14876,1.14429,1.14495,53727,0,0
2021.11.12,1.14484,1.14623,1.14328,1.14427,57609,0,0
2021.11.15,1.14456,1.14641,1.13562,1.13672,64282,0,0
2021.11.16,1.13666,1.13855,1.13088,1.13194,75709,0,0
2021.11.17,1.13184,1.13324,1.12632,1.13187,76999,0,0
2021.11.18,1.13177,1.13741,1.13138,1.13704,69758,0,0
2021.11.19,1.13686,1.13724,1.12498,1.12829,90206,0,0
2021.11.22,1.12884,1.12901,1.12307,1.12364,81667,0,0
2021.11.23,1.12362,1.1275,1.1226,1.12474,81541,0,0
2021.11.24,1.12461,1.12554,1.11861,1.11982,86483,0,0
2021.11.25,1.1196,1.12299,1.11954,1.12083,48236,0,0
2021.11.26,1.1206,1.13303,1.12044,1.13215,113571,0,0
2021.11.29,1.13002,1.13112,1.12584,1.12902,75004,0,0
2021.11.30,1.12883,1.1383,1.12354,1.1338,108745,0,0
2021.12.01,1.1335,1.13597,1.13025,1.13193,89859,0,0
2021.12.02,1.13176,1.13478,1.12952,1.13006,75866,0,0
2021.12.03,1.12996,1.13335,1.12666,1.13083,86551,0,0
2021.12.06,1.12995,1.13104,1.12665,1.12847,57613,0,0
2021.12.07,1.12821,1.12983,1.12274,1.12671,59940,0,0
2021.12.08,1.12658,1.13549,1.12633,1.13417,71543,0,0
2021.12.09,1.13418,1.13449,1.12784,1.12924,61604,0,0
2021.12.10,1.12919,1.13243,1.12649,1.13162,59302,0,0
2021.12.13,1.13077,1.1319,1.12599,1.12842,54396,0,0
2021.12.14,1.12807,1.13237,1.12537,1.12583,54577,0,0
2021.12.15,1.12575,1.12992,1.12217,1.12919,71257,0,0
2021.12.16,1.12905,1.13602,1.12811,1.13296,72728,0,0
2021.12.17,1.13296,1.13489,1.12344,1.12372,63293,0,0
2021.12.20,1.12356,1.1304,1.12341,1.12769,60766,0,0
2021.12.21,1.12743,1.13027,1.12609,1.12822,54441,0,0
2021.12.22,1.1282,1.13423,1.12642,1.13258,52866,0,0
2021.12.23,1.13246,1.13422,1.12902,1.13263,49430,0,0
2021.12.24,1.1326,1.13435,1.13044,1.13197,53499,0,0
2021.12.27,1.13023,1.13342,1.13023,1.13264,37691,0,0
2021.12.28,1.1326,1.1333,1.12894,1.13079,40037,0,0
2021.12.29,1.13079,1.13687,1.12732,1.13477,51231,0,0
2021.12.30,1.13445,1.13599,1.12988,1.13256,50314,0,0
2021.12.31,1.13244,1.13861,1.13033,1.13755,39263,0,0
2022.01.03,1.13693,1.13778,1.12795,1.12971,53813,0,0
2022.01.04,1.12961,1.13226,1.12723,1.12862,62525,0,0
2022.01.05,1.12852,1.13466,1.12765,1.13135,61289,0,0
2022.01.06,1.13111,1.13316,1.12846,1.12976,67251,0,0
2022.01.07,1.1296,1.13647,1.12901,1.1359,49836,0,0
2022.01.10,1.1355,1.13599,1.12853,1.13252,53457,0,0
2022.01.11,1.1323,1.13753,1.13131,1.13666,49386,0,0
2022.01.12,1.13655,1.14528,1.13545,1.14411,51872,0,0
2022.01.13,1.14402,1.14817,1.14357,1.14539,53078,0,0
2022.01.14,1.14531,1.14829,1.13987,1.14151,59882,0,0
2022.01.17,1.14117,1.14342,1.13915,1.14062,34611,0,0
2022.01.18,1.14062,1.14216,1.13147,1.13258,68363,0,0
2022.01.19,1.13249,1.13569,1.13163,1.1342,58174,0,0
2022.01.20,1.13393,1.13689,1.13031,1.13108,59448,0,0
2022.01.21,1.13092,1.13597,1.1301,1.13421,60447,0,0
2022.01.24,1.13371,1.13447,1.12906,1.13254,70762,0,0
2022.01.25,1.13226,1.1328,1.12632,1.13006,63243,0,0
2022.01.26,1.12991,1.13108,1.12354,1.12405,75069,0,0
2022.01.27,1.12404,1.12431,1.11313,1.11444,83832,0,0
2022.01.28,1.11428,1.11737,1.11214,1.11469,78407,0,0
2022.01.31,1.11406,1.12477,1.11378,1.12333,74328,0,0
2022.02.01,1.12315,1.12786,1.12208,1.12718,72903,0,0
2022.02.02,1.12715,1.13301,1.12667,1.13035,61143,0,0
2022.02.03,1.13018,1.14513,1.12665,1.14392,97250,0,0
2022.02.04,1.14389,1.14836,1.14116,1.14514,96664,0,0
2022.02.07,1.14573,1.14614,1.14151,1.14419,76500,0,0
2022.02.08,1.14411,1.14486,1.13958,1.14163,67506,0,0
2022.02.09,1.14127,1.14479,1.14025,1.14233,59971,0,0
2022.02.10,1.1421,1.1495,1.13748,1.14275,98683,0,0
2022.02.11,1.14263,1.14291,1.13297,1.13477,110096,0,0
2022.02.14,1.13376,1.13688,1.128,1.13058,108728,0,0
2022.02.15,1.13032,1.13683,1.1299,1.13582,87080,0,0
2022.02.16,1.13568,1.13955,1.13448,1.13722,77435,0,0
2022.02.17,1.13713,1.13857,1.13229,1.13608,98839,0,0
2022.02.18,1.1358,1.13769,1.13139,1.13227,76510,0,0
2022.02.21,1.13145,1.13907,1.13064,1.13093,55985,0,0
2022.02.22,1.1307,1.1367,1.12878,1.13241,102907,0,0
2022.02.23,1.13246,1.13588,1.13012,1.13051,64439,0,0
2022.02.24,1.13023,1.13086,1.11063,1.11919,171175,0,0
2022.02.25,1.11908,1.12735,1.11659,1.12716,113512,0,0
2022.02.28,1.11295,1.12464,1.11245,1.12178,138468,0,0
2022.03.01,1.12177,1.12331,1.10897,1.11229,114181,0,0
2022.03.02,1.11248,1.11434,1.10574,1.11184,129648,0,0
2022.03.03,1.1116,1.11205,1.10332,1.10659,99725,0,0
2022.03.04,1.10651,1.10679,1.08852,1.09305,129366,0,0
